timestamp,device,interface,event,severity,ip,message
2026-05-06 22:15:47,switch1,wlan0,normal_traffic,INFO,87.9.141.201,switch1 normal traffic flow stable
2026-05-06 22:11:58,router1,eth1,normal_traffic,INFO,104.33.160.219,router1 normal traffic flow stable
2026-05-06 22:14:39,router2,wlan0,normal_traffic,INFO,176.230.223.203,router2 normal traffic flow stable
2026-05-06 22:14:22,router2,eth0,dns_timeout,WARNING,211.57.89.140,DNS timeout resolving domain for client 211.57.89.140
2026-05-06 22:12:52,switch1,wlan0,normal_traffic,INFO,103.207.15.137,switch1 normal traffic flow stable
2026-05-06 22:14:21,switch1,eth1,normal_traffic,INFO,4.190.220.17,switch1 normal traffic flow stable
2026-05-06 22:12:56,router1,eth2,normal_traffic,INFO,97.92.110.108,router1 normal traffic flow stable
2026-05-06 22:12:15,router2,eth0,dns_timeout,WARNING,170.151.37.61,DNS timeout resolving domain for client 170.151.37.61
2026-05-06 22:15:18,firewall1,eth0,normal_traffic,INFO,52.182.243.190,firewall1 normal traffic flow stable
2026-05-06 22:11:42,router1,eth1,cpu_spike,WARNING,129.157.197.80,router1 CPU usage at 99%
2026-05-06 22:11:49,switch1,eth0,packet_loss,WARNING,12.15.0.220,High packet loss detected on switch1 (32%)
2026-05-06 22:13:22,switch1,wlan0,packet_loss,WARNING,142.138.151.180,High packet loss detected on switch1 (35%)
2026-05-06 22:15:54,switch1,eth1,normal_traffic,INFO,110.12.150.136,switch1 normal traffic flow stable
2026-05-06 22:13:23,router1,eth1,interface_down,CRITICAL,107.8.98.213,router1 interface eth1 is DOWN
2026-05-06 22:15:20,switch2,eth0,interface_up,INFO,131.143.149.189,switch2 interface eth0 is UP
2026-05-06 22:12:44,switch2,wlan0,dns_timeout,WARNING,176.247.36.22,DNS timeout resolving domain for client 176.247.36.22
2026-05-06 22:11:33,switch2,eth0,normal_traffic,INFO,123.32.157.46,switch2 normal traffic flow stable
2026-05-06 22:14:04,firewall1,eth2,packet_loss,WARNING,33.89.15.107,High packet loss detected on firewall1 (32%)
2026-05-06 22:14:49,router1,eth1,normal_traffic,INFO,199.207.127.128,router1 normal traffic flow stable
2026-05-06 22:11:27,switch1,eth1,interface_down,CRITICAL,96.198.138.141,switch1 interface eth1 is DOWN
2026-05-06 22:13:38,firewall1,eth1,interface_up,INFO,141.78.254.18,firewall1 interface eth1 is UP
2026-05-06 22:12:07,switch1,eth0,normal_traffic,INFO,178.106.117.146,switch1 normal traffic flow stable
2026-05-06 22:16:15,router2,eth2,normal_traffic,INFO,71.18.14.67,router2 normal traffic flow stable
2026-05-06 22:16:18,router2,eth1,normal_traffic,INFO,181.80.188.69,router2 normal traffic flow stable
2026-05-06 22:12:22,router1,eth0,normal_traffic,INFO,94.39.56.11,router1 normal traffic flow stable
2026-05-06 22:13:40,router2,eth2,dns_timeout,WARNING,29.122.198.26,DNS timeout resolving domain for client 29.122.198.26
2026-05-06 22:12:48,switch1,wlan0,normal_traffic,INFO,220.230.220.72,switch1 normal traffic flow stable
2026-05-06 22:14:45,router1,wlan0,normal_traffic,INFO,202.12.37.63,router1 normal traffic flow stable
2026-05-06 22:14:18,firewall1,eth2,normal_traffic,INFO,69.197.253.251,firewall1 normal traffic flow stable
2026-05-06 22:11:47,firewall1,eth2,packet_loss,WARNING,210.162.108.197,High packet loss detected on firewall1 (32%)
2026-05-06 22:15:48,router2,eth0,normal_traffic,INFO,107.54.182.249,router2 normal traffic flow stable
2026-05-06 22:12:49,switch2,eth2,normal_traffic,INFO,79.136.60.226,switch2 normal traffic flow stable
2026-05-06 22:14:47,switch1,wlan0,normal_traffic,INFO,200.19.179.183,switch1 normal traffic flow stable
2026-05-06 22:13:57,switch1,wlan0,normal_traffic,INFO,21.143.187.197,switch1 normal traffic flow stable
2026-05-06 22:12:17,router1,eth2,packet_loss,WARNING,68.227.125.166,High packet loss detected on router1 (12%)
2026-05-06 22:11:46,firewall1,eth2,normal_traffic,INFO,80.16.65.142,firewall1 normal traffic flow stable
2026-05-06 22:12:50,switch1,wlan0,normal_traffic,INFO,209.202.238.212,switch1 normal traffic flow stable
2026-05-06 22:12:50,firewall1,eth1,normal_traffic,INFO,150.24.249.100,firewall1 normal traffic flow stable
2026-05-06 22:12:04,switch1,eth1,dhcp_failure,CRITICAL,165.30.126.248,DHCP request failed from client 165.30.126.248
2026-05-06 22:12:18,switch2,eth0,normal_traffic,INFO,95.201.19.149,switch2 normal traffic flow stable
2026-05-06 22:13:42,switch1,eth0,normal_traffic,INFO,200.84.125.103,switch1 normal traffic flow stable
2026-05-06 22:14:18,switch1,eth2,normal_traffic,INFO,92.104.80.150,switch1 normal traffic flow stable
2026-05-06 22:14:34,firewall1,wlan0,dns_timeout,WARNING,32.156.84.191,DNS timeout resolving domain for client 32.156.84.191
2026-05-06 22:14:50,router2,eth2,dns_timeout,WARNING,1.206.141.66,DNS timeout resolving domain for client 1.206.141.66
2026-05-06 22:12:23,switch1,eth2,interface_down,CRITICAL,179.242.38.186,switch1 interface eth2 is DOWN
2026-05-06 22:15:07,switch2,eth0,normal_traffic,INFO,22.224.38.96,switch2 normal traffic flow stable
2026-05-06 22:11:32,firewall1,eth2,normal_traffic,INFO,131.120.187.62,firewall1 normal traffic flow stable
2026-05-06 22:15:42,firewall1,eth2,high_latency,WARNING,105.103.219.103,Latency spike on firewall1 reaching 434ms
2026-05-06 22:13:26,router1,eth2,interface_down,CRITICAL,45.151.147.49,router1 interface eth2 is DOWN
2026-05-06 22:12:29,router1,wlan0,packet_loss,WARNING,148.242.215.93,High packet loss detected on router1 (6%)
2026-05-06 22:15:45,firewall1,eth1,interface_up,INFO,74.191.11.135,firewall1 interface eth1 is UP
2026-05-06 22:13:20,router1,wlan0,interface_up,INFO,108.76.184.78,router1 interface wlan0 is UP
2026-05-06 22:14:59,switch1,wlan0,normal_traffic,INFO,81.184.42.237,switch1 normal traffic flow stable
2026-05-06 22:14:15,switch2,wlan0,normal_traffic,INFO,16.217.127.148,switch2 normal traffic flow stable
2026-05-06 22:12:09,switch1,eth2,normal_traffic,INFO,3.129.107.12,switch1 normal traffic flow stable
2026-05-06 22:15:22,router2,wlan0,packet_loss,WARNING,59.42.72.72,High packet loss detected on router2 (21%)
2026-05-06 22:12:42,switch1,eth1,normal_traffic,INFO,52.35.51.216,switch1 normal traffic flow stable
2026-05-06 22:14:21,router1,wlan0,normal_traffic,INFO,219.134.164.66,router1 normal traffic flow stable
2026-05-06 22:15:51,firewall1,eth1,high_latency,WARNING,44.66.190.151,Latency spike on firewall1 reaching 357ms
2026-05-06 22:13:24,router2,eth1,packet_loss,WARNING,88.14.48.242,High packet loss detected on router2 (37%)
2026-05-06 22:12:07,router2,eth1,interface_up,INFO,35.255.12.65,router2 interface eth1 is UP
2026-05-06 22:12:33,router1,eth2,normal_traffic,INFO,121.98.127.87,router1 normal traffic flow stable
2026-05-06 22:13:32,switch1,eth0,normal_traffic,INFO,50.57.250.105,switch1 normal traffic flow stable
2026-05-06 22:14:37,router1,eth2,normal_traffic,INFO,22.46.70.113,router1 normal traffic flow stable
2026-05-06 22:15:21,switch1,eth2,normal_traffic,INFO,120.147.32.157,switch1 normal traffic flow stable
2026-05-06 22:15:29,firewall1,eth2,normal_traffic,INFO,157.159.179.2,firewall1 normal traffic flow stable
2026-05-06 22:12:06,firewall1,wlan0,interface_up,INFO,157.94.234.166,firewall1 interface wlan0 is UP
2026-05-06 22:12:57,firewall1,eth1,normal_traffic,INFO,81.150.79.113,firewall1 normal traffic flow stable
2026-05-06 22:12:56,router1,eth1,normal_traffic,INFO,45.43.17.250,router1 normal traffic flow stable
2026-05-06 22:14:51,router2,eth2,interface_down,CRITICAL,59.168.79.113,router2 interface eth2 is DOWN
2026-05-06 22:13:41,router1,eth1,interface_up,INFO,115.167.222.31,router1 interface eth1 is UP
2026-05-06 22:12:23,switch1,eth1,normal_traffic,INFO,100.206.226.13,switch1 normal traffic flow stable
2026-05-06 22:14:42,firewall1,eth2,normal_traffic,INFO,82.188.221.209,firewall1 normal traffic flow stable
2026-05-06 22:11:49,switch1,wlan0,interface_up,INFO,211.59.241.217,switch1 interface wlan0 is UP
2026-05-06 22:11:59,firewall1,eth0,normal_traffic,INFO,103.238.164.117,firewall1 normal traffic flow stable
2026-05-06 22:15:04,router2,eth1,normal_traffic,INFO,98.8.108.141,router2 normal traffic flow stable
2026-05-06 22:13:33,router2,eth0,high_latency,WARNING,38.60.238.232,Latency spike on router2 reaching 463ms
2026-05-06 22:12:59,router1,eth1,normal_traffic,INFO,129.175.236.228,router1 normal traffic flow stable
2026-05-06 22:12:44,router1,wlan0,normal_traffic,INFO,184.229.202.66,router1 normal traffic flow stable
2026-05-06 22:12:04,switch1,wlan0,interface_down,CRITICAL,9.97.26.73,switch1 interface wlan0 is DOWN
2026-05-06 22:13:09,firewall1,eth0,normal_traffic,INFO,57.15.220.74,firewall1 normal traffic flow stable
2026-05-06 22:15:02,switch2,eth0,normal_traffic,INFO,219.179.47.38,switch2 normal traffic flow stable
2026-05-06 22:16:18,router1,eth0,interface_up,INFO,72.241.139.100,router1 interface eth0 is UP
2026-05-06 22:14:36,switch2,eth0,normal_traffic,INFO,102.153.135.191,switch2 normal traffic flow stable
2026-05-06 22:15:33,switch1,eth0,normal_traffic,INFO,21.51.206.78,switch1 normal traffic flow stable
2026-05-06 22:13:32,switch2,eth0,normal_traffic,INFO,216.151.103.159,switch2 normal traffic flow stable
2026-05-06 22:14:58,firewall1,eth0,normal_traffic,INFO,151.43.44.117,firewall1 normal traffic flow stable
2026-05-06 22:12:39,switch1,wlan0,normal_traffic,INFO,187.164.16.26,switch1 normal traffic flow stable
2026-05-06 22:11:47,router2,eth1,normal_traffic,INFO,76.122.156.49,router2 normal traffic flow stable
2026-05-06 22:16:25,switch2,eth0,normal_traffic,INFO,210.241.175.151,switch2 normal traffic flow stable
2026-05-06 22:12:55,router1,eth0,normal_traffic,INFO,126.205.249.94,router1 normal traffic flow stable
2026-05-06 22:13:10,switch1,wlan0,normal_traffic,INFO,181.3.215.241,switch1 normal traffic flow stable
2026-05-06 22:12:30,router1,wlan0,interface_up,INFO,99.138.8.180,router1 interface wlan0 is UP
2026-05-06 22:14:59,switch2,eth1,normal_traffic,INFO,101.100.126.113,switch2 normal traffic flow stable
2026-05-06 22:13:33,switch1,eth0,interface_up,INFO,44.81.111.98,switch1 interface eth0 is UP
2026-05-06 22:11:27,firewall1,wlan0,normal_traffic,INFO,130.100.84.132,firewall1 normal traffic flow stable
2026-05-06 22:15:42,switch1,wlan0,normal_traffic,INFO,73.166.80.124,switch1 normal traffic flow stable
2026-05-06 22:12:13,firewall1,eth2,normal_traffic,INFO,82.153.33.48,firewall1 normal traffic flow stable
2026-05-06 22:12:35,router2,eth0,interface_down,CRITICAL,33.73.247.17,router2 interface eth0 is DOWN
2026-05-06 22:13:12,firewall1,eth0,normal_traffic,INFO,85.116.5.157,firewall1 normal traffic flow stable
2026-05-06 22:12:41,firewall1,eth1,normal_traffic,INFO,45.252.16.101,firewall1 normal traffic flow stable
2026-05-06 22:11:56,router2,eth0,normal_traffic,INFO,120.5.182.153,router2 normal traffic flow stable
2026-05-06 22:12:23,firewall1,eth0,interface_up,INFO,35.206.243.173,firewall1 interface eth0 is UP
2026-05-06 22:11:40,router2,eth2,dhcp_failure,CRITICAL,156.124.182.235,DHCP request failed from client 156.124.182.235
2026-05-06 22:13:42,router2,eth2,normal_traffic,INFO,220.9.224.228,router2 normal traffic flow stable
2026-05-06 22:11:51,firewall1,eth1,normal_traffic,INFO,134.110.76.49,firewall1 normal traffic flow stable
2026-05-06 22:15:59,firewall1,eth2,normal_traffic,INFO,152.240.176.194,firewall1 normal traffic flow stable
2026-05-06 22:12:01,router1,eth2,normal_traffic,INFO,93.221.104.81,router1 normal traffic flow stable
2026-05-06 22:13:28,router2,eth2,normal_traffic,INFO,189.215.35.191,router2 normal traffic flow stable
2026-05-06 22:15:55,switch1,eth1,high_latency,WARNING,119.153.49.90,Latency spike on switch1 reaching 246ms
2026-05-06 22:11:46,router1,eth1,normal_traffic,INFO,124.173.68.12,router1 normal traffic flow stable
2026-05-06 22:15:19,router2,eth2,high_latency,WARNING,132.162.185.68,Latency spike on router2 reaching 324ms
2026-05-06 22:14:20,firewall1,eth2,normal_traffic,INFO,56.151.18.128,firewall1 normal traffic flow stable
2026-05-06 22:14:09,router2,eth1,normal_traffic,INFO,30.234.181.202,router2 normal traffic flow stable
2026-05-06 22:15:07,router2,eth2,normal_traffic,INFO,159.209.231.150,router2 normal traffic flow stable
2026-05-06 22:15:11,router2,eth0,interface_up,INFO,40.86.77.98,router2 interface eth0 is UP
2026-05-06 22:15:16,switch2,wlan0,normal_traffic,INFO,147.50.174.27,switch2 normal traffic flow stable
2026-05-06 22:13:40,router2,eth1,packet_loss,WARNING,102.74.71.249,High packet loss detected on router2 (20%)
2026-05-06 22:15:39,router2,eth0,packet_loss,WARNING,2.179.126.163,High packet loss detected on router2 (35%)
2026-05-06 22:16:12,switch1,eth1,normal_traffic,INFO,166.47.5.245,switch1 normal traffic flow stable
2026-05-06 22:15:44,switch1,eth2,normal_traffic,INFO,102.52.178.127,switch1 normal traffic flow stable
2026-05-06 22:13:12,switch1,eth0,normal_traffic,INFO,212.188.206.238,switch1 normal traffic flow stable
2026-05-06 22:13:36,router2,eth0,interface_down,CRITICAL,56.106.66.127,router2 interface eth0 is DOWN
2026-05-06 22:13:44,firewall1,eth1,normal_traffic,INFO,23.39.54.198,firewall1 normal traffic flow stable
2026-05-06 22:15:47,router1,eth1,normal_traffic,INFO,82.63.161.116,router1 normal traffic flow stable
2026-05-06 22:12:46,switch2,eth0,interface_down,CRITICAL,51.31.140.75,switch2 interface eth0 is DOWN
2026-05-06 22:15:04,switch1,eth0,normal_traffic,INFO,216.205.110.94,switch1 normal traffic flow stable
2026-05-06 22:16:21,switch2,eth1,normal_traffic,INFO,37.58.217.238,switch2 normal traffic flow stable
2026-05-06 22:13:06,switch2,eth0,normal_traffic,INFO,52.248.209.229,switch2 normal traffic flow stable
2026-05-06 22:13:20,router1,wlan0,normal_traffic,INFO,120.18.205.206,router1 normal traffic flow stable
2026-05-06 22:12:12,switch1,eth0,interface_up,INFO,104.173.32.247,switch1 interface eth0 is UP
2026-05-06 22:14:28,router2,eth1,dhcp_failure,CRITICAL,205.19.145.80,DHCP request failed from client 205.19.145.80
2026-05-06 22:15:30,router2,eth2,packet_loss,WARNING,17.156.57.81,High packet loss detected on router2 (15%)
2026-05-06 22:14:51,switch1,eth0,dhcp_failure,CRITICAL,204.245.11.159,DHCP request failed from client 204.245.11.159
2026-05-06 22:13:59,firewall1,eth0,dhcp_failure,CRITICAL,46.149.206.115,DHCP request failed from client 46.149.206.115
2026-05-06 22:14:58,router1,eth2,interface_down,CRITICAL,147.104.2.122,router1 interface eth2 is DOWN
2026-05-06 22:14:06,router1,eth1,normal_traffic,INFO,7.10.222.67,router1 normal traffic flow stable
2026-05-06 22:11:52,switch2,eth2,normal_traffic,INFO,129.55.243.149,switch2 normal traffic flow stable
2026-05-06 22:12:43,router1,eth2,interface_up,INFO,181.157.55.148,router1 interface eth2 is UP
2026-05-06 22:14:59,switch1,wlan0,normal_traffic,INFO,60.247.180.39,switch1 normal traffic flow stable
2026-05-06 22:13:27,switch1,eth0,dns_timeout,WARNING,130.39.72.172,DNS timeout resolving domain for client 130.39.72.172
2026-05-06 22:15:00,switch1,wlan0,interface_up,INFO,50.141.0.37,switch1 interface wlan0 is UP
2026-05-06 22:14:18,switch1,eth0,normal_traffic,INFO,157.74.43.204,switch1 normal traffic flow stable
2026-05-06 22:12:37,firewall1,wlan0,dhcp_failure,CRITICAL,86.171.236.90,DHCP request failed from client 86.171.236.90
2026-05-06 22:15:54,switch1,wlan0,normal_traffic,INFO,152.207.217.72,switch1 normal traffic flow stable
2026-05-06 22:16:07,switch1,wlan0,normal_traffic,INFO,180.143.130.3,switch1 normal traffic flow stable
2026-05-06 22:14:39,router1,eth0,normal_traffic,INFO,184.124.119.129,router1 normal traffic flow stable
2026-05-06 22:12:52,firewall1,eth1,high_latency,WARNING,84.24.70.55,Latency spike on firewall1 reaching 406ms
2026-05-06 22:14:12,switch2,eth0,normal_traffic,INFO,1.20.64.25,switch2 normal traffic flow stable
2026-05-06 22:12:21,switch2,eth0,normal_traffic,INFO,72.126.80.242,switch2 normal traffic flow stable
2026-05-06 22:14:07,router1,eth2,normal_traffic,INFO,110.233.217.140,router1 normal traffic flow stable
2026-05-06 22:16:25,router2,eth0,interface_up,INFO,95.220.245.240,router2 interface eth0 is UP
2026-05-06 22:12:10,router2,eth2,packet_loss,WARNING,214.70.33.49,High packet loss detected on router2 (38%)
2026-05-06 22:12:29,firewall1,eth2,normal_traffic,INFO,8.241.157.229,firewall1 normal traffic flow stable
2026-05-06 22:14:03,router2,eth1,dns_timeout,WARNING,19.32.212.184,DNS timeout resolving domain for client 19.32.212.184
2026-05-06 22:12:00,switch2,eth2,interface_down,CRITICAL,102.96.218.36,switch2 interface eth2 is DOWN
2026-05-06 22:13:07,switch2,eth1,interface_down,CRITICAL,42.192.174.91,switch2 interface eth1 is DOWN
2026-05-06 22:15:02,firewall1,eth1,normal_traffic,INFO,138.180.102.3,firewall1 normal traffic flow stable
2026-05-06 22:13:43,router2,eth2,normal_traffic,INFO,144.188.183.242,router2 normal traffic flow stable
2026-05-06 22:13:22,router1,eth1,interface_up,INFO,81.25.95.235,router1 interface eth1 is UP
2026-05-06 22:15:04,router2,eth1,cpu_spike,WARNING,89.39.56.16,router2 CPU usage at 86%
2026-05-06 22:15:59,router1,wlan0,normal_traffic,INFO,145.23.79.39,router1 normal traffic flow stable
2026-05-06 22:12:42,firewall1,eth1,packet_loss,WARNING,156.6.125.101,High packet loss detected on firewall1 (28%)
2026-05-06 22:15:12,switch2,eth0,normal_traffic,INFO,152.128.140.8,switch2 normal traffic flow stable
2026-05-06 22:14:02,switch1,eth0,interface_down,CRITICAL,140.240.115.47,switch1 interface eth0 is DOWN
2026-05-06 22:11:58,switch1,eth0,high_latency,WARNING,89.91.150.81,Latency spike on switch1 reaching 123ms
2026-05-06 22:14:32,switch1,eth2,interface_up,INFO,57.210.112.128,switch1 interface eth2 is UP
2026-05-06 22:14:44,router2,eth2,interface_up,INFO,16.182.135.185,router2 interface eth2 is UP
2026-05-06 22:13:49,router2,eth0,normal_traffic,INFO,97.192.12.102,router2 normal traffic flow stable
2026-05-06 22:15:20,switch2,eth1,interface_up,INFO,156.38.196.218,switch2 interface eth1 is UP
2026-05-06 22:15:49,router2,eth1,packet_loss,WARNING,82.219.173.48,High packet loss detected on router2 (11%)
2026-05-06 22:13:33,router2,wlan0,normal_traffic,INFO,198.208.4.37,router2 normal traffic flow stable
2026-05-06 22:14:48,router1,eth2,packet_loss,WARNING,12.43.64.36,High packet loss detected on router1 (10%)
2026-05-06 22:12:40,router1,eth1,normal_traffic,INFO,160.124.250.245,router1 normal traffic flow stable
2026-05-06 22:14:41,switch1,wlan0,normal_traffic,INFO,99.20.211.72,switch1 normal traffic flow stable
2026-05-06 22:12:17,firewall1,eth2,normal_traffic,INFO,145.162.23.107,firewall1 normal traffic flow stable
2026-05-06 22:16:13,router1,eth2,normal_traffic,INFO,15.110.25.97,router1 normal traffic flow stable
